"Method","BS_seed","K","KM_seed","ARI","NMI"
"scran_HVG",4,100,2,0.779133542216127,0.739399717365488
"scran_HVG",4,100,3,0.779133542216127,0.739399717365488
"scran_HVG",4,100,4,0.779133542216127,0.739399717365488
"scran_HVG",4,100,5,0.779133542216127,0.739399717365488
"scran_HVG",4,100,6,0.779133542216127,0.739399717365488
"scran_HVG",4,100,7,0.779133542216127,0.739399717365488
"scran_HVG",4,100,8,0.779133542216127,0.739399717365488
"scran_HVG",4,100,9,0.779133542216127,0.739399717365488
"scran_HVG",4,100,10,0.779133542216127,0.739399717365488
"scran_HVG",4,100,11,0.779133542216127,0.739399717365488
"scran_HVG",4,100,12,0.779133542216127,0.739399717365488
"scran_HVG",4,100,13,0.779133542216127,0.739399717365488
"scran_HVG",4,100,14,0.779133542216127,0.739399717365488
"scran_HVG",4,100,15,0.779133542216127,0.739399717365488
"scran_HVG",4,100,16,0.779133542216127,0.739399717365488
"scran_HVG",4,100,17,0.779133542216127,0.739399717365488
"scran_HVG",4,100,18,0.779133542216127,0.739399717365488
"scran_HVG",4,100,19,0.779133542216127,0.739399717365488
"scran_HVG",4,100,20,0.779133542216127,0.739399717365488
"scran_HVG",4,100,21,0.779133542216127,0.739399717365488
"scran_HVG",4,100,22,0.779133542216127,0.739399717365488
"scran_HVG",4,100,23,0.779133542216127,0.739399717365488
"scran_HVG",4,100,24,0.779133542216127,0.739399717365488
"scran_HVG",4,100,25,0.779133542216127,0.739399717365488
"scran_HVG",4,100,26,0.779133542216127,0.739399717365488
"scran_HVG",4,100,27,0.779133542216127,0.739399717365488
"scran_HVG",4,100,28,0.779133542216127,0.739399717365488
"scran_HVG",4,100,29,0.779133542216127,0.739399717365488
"scran_HVG",4,100,30,0.779133542216127,0.739399717365488
"scran_HVG",5,100,1,0.779133542216127,0.739399717365488
"scran_HVG",5,100,2,0.779133542216127,0.739399717365488
"scran_HVG",5,100,3,0.779133542216127,0.739399717365488
"scran_HVG",5,100,4,0.779133542216127,0.739399717365488
"scran_HVG",5,100,5,0.779133542216127,0.739399717365488
"scran_HVG",5,100,6,0.779133542216127,0.739399717365488
"scran_HVG",5,100,7,0.779133542216127,0.739399717365488
"scran_HVG",5,100,8,0.779133542216127,0.739399717365488
"scran_HVG",5,100,9,0.779133542216127,0.739399717365488
"scran_HVG",5,100,10,0.779133542216127,0.739399717365488
"scran_HVG",5,100,11,0.779133542216127,0.739399717365488
"scran_HVG",5,100,12,0.779133542216127,0.739399717365488
"scran_HVG",5,100,13,0.779133542216127,0.739399717365488
"scran_HVG",5,100,14,0.779133542216127,0.739399717365488
"scran_HVG",5,100,15,0.779133542216127,0.739399717365488
"scran_HVG",5,100,16,0.779133542216127,0.739399717365488
"scran_HVG",5,100,17,0.779133542216127,0.739399717365488
"scran_HVG",5,100,18,0.779133542216127,0.739399717365488
"scran_HVG",5,100,19,0.779133542216127,0.739399717365488
"scran_HVG",5,100,20,0.779133542216127,0.739399717365488
"scran_HVG",5,100,21,0.779133542216127,0.739399717365488
"scran_HVG",5,100,22,0.779133542216127,0.739399717365488
"scran_HVG",5,100,23,0.779133542216127,0.739399717365488
"scran_HVG",5,100,24,0.779133542216127,0.739399717365488
"scran_HVG",5,100,25,0.779133542216127,0.739399717365488
"scran_HVG",5,100,26,0.779133542216127,0.739399717365488
"scran_HVG",5,100,27,0.779133542216127,0.739399717365488
"scran_HVG",5,100,28,0.779133542216127,0.739399717365488
"scran_HVG",5,100,29,0.779133542216127,0.739399717365488
"scran_HVG",5,100,30,0.779133542216127,0.739399717365488
"scry_Deviance",1,100,1,0.576834073728508,0.663297610064376
"scry_Deviance",1,100,2,0.578426422963285,0.664259641686973
"scry_Deviance",1,100,3,0.578426422963285,0.664259641686973
"scry_Deviance",1,100,4,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,5,0.578426422963285,0.664259641686973
"scry_Deviance",1,100,6,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,7,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,8,0.578426422963285,0.664259641686973
"scry_Deviance",1,100,9,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,10,0.578426422963285,0.664259641686973
"scry_Deviance",1,100,11,0.578426422963285,0.664259641686973
"scry_Deviance",1,100,12,0.576834073728508,0.663297610064376
"scry_Deviance",1,100,13,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,14,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,15,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,16,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,17,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,18,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,19,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,20,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,21,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,22,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,23,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,24,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,25,0.578426422963285,0.664259641686973
"scry_Deviance",1,100,26,0.579232852635292,0.663853714083402
"scry_Deviance",1,100,27,0.578426422963285,0.664259641686973
"scry_Deviance",1,100,28,0.578426422963285,0.664259641686973
"scry_Deviance",1,100,29,0.578426422963285,0.664259641686973
